n_all,n_strata,RR_stratum_1,RR_stratum_2,RR_stratum_3,RR_star_lower,RR_star_upper,response,n_triads_per_stratum,haplo_freq_most_common_allele_stratum_1,haplo_freq_most_common_allele_stratum_2,haplo_freq_most_common_allele_stratum_3,alpha,RR.power_Haplotype_2
2,3,3,1,0.3333333333333333,1,1,mult,300,0.9,0.8,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.9,0.8,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.95,0.8,0.75,5e-5,0.16
2,3,3,1,0.3333333333333333,1,1,mult,100,0.95,0.8,0.75,5e-5,0.63
2,3,3,1,0.3333333333333333,1,1,mult,150,0.95,0.8,0.75,5e-5,0.92
2,3,3,1,0.3333333333333333,1,1,mult,200,0.95,0.8,0.75,5e-5,0.99
2,3,3,1,0.3333333333333333,1,1,mult,250,0.95,0.8,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.95,0.8,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.95,0.8,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.975,0.8,0.75,5e-5,0.07
2,3,3,1,0.3333333333333333,1,1,mult,100,0.975,0.8,0.75,5e-5,0.38
2,3,3,1,0.3333333333333333,1,1,mult,150,0.975,0.8,0.75,5e-5,0.72
2,3,3,1,0.3333333333333333,1,1,mult,200,0.975,0.8,0.75,5e-5,0.91
2,3,3,1,0.3333333333333333,1,1,mult,250,0.975,0.8,0.75,5e-5,0.98
2,3,3,1,0.3333333333333333,1,1,mult,300,0.975,0.8,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.975,0.8,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.6,0.85,0.75,5e-5,0.54
2,3,3,1,0.3333333333333333,1,1,mult,100,0.6,0.85,0.75,5e-5,0.97
2,3,3,1,0.3333333333333333,1,1,mult,150,0.6,0.85,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.6,0.85,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.6,0.85,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.6,0.85,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.6,0.85,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.65,0.85,0.75,5e-5,0.54
2,3,3,1,0.3333333333333333,1,1,mult,100,0.65,0.85,0.75,5e-5,0.97
2,3,3,1,0.3333333333333333,1,1,mult,150,0.65,0.85,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.65,0.85,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.65,0.85,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.65,0.85,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.65,0.85,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.7,0.85,0.75,5e-5,0.54
2,3,3,1,0.3333333333333333,1,1,mult,100,0.7,0.85,0.75,5e-5,0.97
2,3,3,1,0.3333333333333333,1,1,mult,150,0.7,0.85,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.7,0.85,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.7,0.85,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.7,0.85,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.7,0.85,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.75,0.85,0.75,5e-5,0.52
2,3,3,1,0.3333333333333333,1,1,mult,100,0.75,0.85,0.75,5e-5,0.97
2,3,3,1,0.3333333333333333,1,1,mult,150,0.75,0.85,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.75,0.85,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.75,0.85,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.75,0.85,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.75,0.85,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.8,0.85,0.75,5e-5,0.48
2,3,3,1,0.3333333333333333,1,1,mult,100,0.8,0.85,0.75,5e-5,0.96
2,3,3,1,0.3333333333333333,1,1,mult,150,0.8,0.85,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.8,0.85,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.8,0.85,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.8,0.85,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.8,0.85,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.85,0.85,0.75,5e-5,0.41
2,3,3,1,0.3333333333333333,1,1,mult,100,0.85,0.85,0.75,5e-5,0.93
2,3,3,1,0.3333333333333333,1,1,mult,150,0.85,0.85,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.85,0.85,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.85,0.85,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.85,0.85,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.85,0.85,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.9,0.85,0.75,5e-5,0.31
2,3,3,1,0.3333333333333333,1,1,mult,100,0.9,0.85,0.75,5e-5,0.86
2,3,3,1,0.3333333333333333,1,1,mult,150,0.9,0.85,0.75,5e-5,0.99
2,3,3,1,0.3333333333333333,1,1,mult,200,0.9,0.85,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.9,0.85,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.9,0.85,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.9,0.85,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.95,0.85,0.75,5e-5,0.15
2,3,3,1,0.3333333333333333,1,1,mult,100,0.95,0.85,0.75,5e-5,0.63
2,3,3,1,0.3333333333333333,1,1,mult,150,0.95,0.85,0.75,5e-5,0.91
2,3,3,1,0.3333333333333333,1,1,mult,200,0.95,0.85,0.75,5e-5,0.99
2,3,3,1,0.3333333333333333,1,1,mult,250,0.95,0.85,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.95,0.85,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.95,0.85,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.975,0.85,0.75,5e-5,0.07
2,3,3,1,0.3333333333333333,1,1,mult,100,0.975,0.85,0.75,5e-5,0.36
2,3,3,1,0.3333333333333333,1,1,mult,150,0.975,0.85,0.75,5e-5,0.7
2,3,3,1,0.3333333333333333,1,1,mult,200,0.975,0.85,0.75,5e-5,0.9
2,3,3,1,0.3333333333333333,1,1,mult,250,0.975,0.85,0.75,5e-5,0.97
2,3,3,1,0.3333333333333333,1,1,mult,300,0.975,0.85,0.75,5e-5,0.99
2,3,3,1,0.3333333333333333,1,1,mult,350,0.975,0.85,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.6,0.9,0.75,5e-5,0.54
2,3,3,1,0.3333333333333333,1,1,mult,100,0.6,0.9,0.75,5e-5,0.97
2,3,3,1,0.3333333333333333,1,1,mult,150,0.6,0.9,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.6,0.9,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.6,0.9,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.6,0.9,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.6,0.9,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.65,0.9,0.75,5e-5,0.54
2,3,3,1,0.3333333333333333,1,1,mult,100,0.65,0.9,0.75,5e-5,0.97
2,3,3,1,0.3333333333333333,1,1,mult,150,0.65,0.9,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.65,0.9,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.65,0.9,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.65,0.9,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.65,0.9,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.7,0.9,0.75,5e-5,0.53
2,3,3,1,0.3333333333333333,1,1,mult,100,0.7,0.9,0.75,5e-5,0.97
2,3,3,1,0.3333333333333333,1,1,mult,150,0.7,0.9,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.7,0.9,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.7,0.9,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.7,0.9,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.7,0.9,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.75,0.9,0.75,5e-5,0.51
2,3,3,1,0.3333333333333333,1,1,mult,100,0.75,0.9,0.75,5e-5,0.97
2,3,3,1,0.3333333333333333,1,1,mult,150,0.75,0.9,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.75,0.9,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.75,0.9,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.75,0.9,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.75,0.9,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.8,0.9,0.75,5e-5,0.47
2,3,3,1,0.3333333333333333,1,1,mult,100,0.8,0.9,0.75,5e-5,0.95
2,3,3,1,0.3333333333333333,1,1,mult,150,0.8,0.9,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.8,0.9,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.8,0.9,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.8,0.9,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.8,0.9,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.85,0.9,0.75,5e-5,0.41
2,3,3,1,0.3333333333333333,1,1,mult,100,0.85,0.9,0.75,5e-5,0.93
2,3,3,1,0.3333333333333333,1,1,mult,150,0.85,0.9,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.85,0.9,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.85,0.9,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.85,0.9,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.85,0.9,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.9,0.9,0.75,5e-5,0.31
2,3,3,1,0.3333333333333333,1,1,mult,100,0.9,0.9,0.75,5e-5,0.86
2,3,3,1,0.3333333333333333,1,1,mult,150,0.9,0.9,0.75,5e-5,0.99
2,3,3,1,0.3333333333333333,1,1,mult,200,0.9,0.9,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.9,0.9,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.9,0.9,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.9,0.9,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.95,0.9,0.75,5e-5,0.15
2,3,3,1,0.3333333333333333,1,1,mult,100,0.95,0.9,0.75,5e-5,0.62
2,3,3,1,0.3333333333333333,1,1,mult,150,0.95,0.9,0.75,5e-5,0.91
2,3,3,1,0.3333333333333333,1,1,mult,200,0.95,0.9,0.75,5e-5,0.99
2,3,3,1,0.3333333333333333,1,1,mult,250,0.95,0.9,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.95,0.9,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.95,0.9,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.975,0.9,0.75,5e-5,0.06
2,3,3,1,0.3333333333333333,1,1,mult,100,0.975,0.9,0.75,5e-5,0.34
2,3,3,1,0.3333333333333333,1,1,mult,150,0.975,0.9,0.75,5e-5,0.68
2,3,3,1,0.3333333333333333,1,1,mult,200,0.975,0.9,0.75,5e-5,0.88
2,3,3,1,0.3333333333333333,1,1,mult,250,0.975,0.9,0.75,5e-5,0.97
2,3,3,1,0.3333333333333333,1,1,mult,300,0.975,0.9,0.75,5e-5,0.99
2,3,3,1,0.3333333333333333,1,1,mult,350,0.975,0.9,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.6,0.95,0.75,5e-5,0.53
2,3,3,1,0.3333333333333333,1,1,mult,100,0.6,0.95,0.75,5e-5,0.97
2,3,3,1,0.3333333333333333,1,1,mult,150,0.6,0.95,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.6,0.95,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.6,0.95,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.6,0.95,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.6,0.95,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.65,0.95,0.75,5e-5,0.53
2,3,3,1,0.3333333333333333,1,1,mult,100,0.65,0.95,0.75,5e-5,0.97
2,3,3,1,0.3333333333333333,1,1,mult,150,0.65,0.95,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.65,0.95,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.65,0.95,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.65,0.95,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.65,0.95,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.7,0.95,0.75,5e-5,0.52
2,3,3,1,0.3333333333333333,1,1,mult,100,0.7,0.95,0.75,5e-5,0.97
2,3,3,1,0.3333333333333333,1,1,mult,150,0.7,0.95,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.7,0.95,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.7,0.95,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.7,0.95,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.7,0.95,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.75,0.95,0.75,5e-5,0.51
2,3,3,1,0.3333333333333333,1,1,mult,100,0.75,0.95,0.75,5e-5,0.96
2,3,3,1,0.3333333333333333,1,1,mult,150,0.75,0.95,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.75,0.95,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.75,0.95,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.75,0.95,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.75,0.95,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.8,0.95,0.75,5e-5,0.47
2,3,3,1,0.3333333333333333,1,1,mult,100,0.8,0.95,0.75,5e-5,0.95
2,3,3,1,0.3333333333333333,1,1,mult,150,0.8,0.95,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.8,0.95,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.8,0.95,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.8,0.95,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.8,0.95,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.85,0.95,0.75,5e-5,0.41
2,3,3,1,0.3333333333333333,1,1,mult,100,0.85,0.95,0.75,5e-5,0.93
2,3,3,1,0.3333333333333333,1,1,mult,150,0.85,0.95,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.85,0.95,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.85,0.95,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.85,0.95,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.85,0.95,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.9,0.95,0.75,5e-5,0.31
2,3,3,1,0.3333333333333333,1,1,mult,100,0.9,0.95,0.75,5e-5,0.86
2,3,3,1,0.3333333333333333,1,1,mult,150,0.9,0.95,0.75,5e-5,0.99
2,3,3,1,0.3333333333333333,1,1,mult,200,0.9,0.95,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.9,0.95,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.9,0.95,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.9,0.95,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.95,0.95,0.75,5e-5,0.15
2,3,3,1,0.3333333333333333,1,1,mult,100,0.95,0.95,0.75,5e-5,0.61
2,3,3,1,0.3333333333333333,1,1,mult,150,0.95,0.95,0.75,5e-5,0.91
2,3,3,1,0.3333333333333333,1,1,mult,200,0.95,0.95,0.75,5e-5,0.99
2,3,3,1,0.3333333333333333,1,1,mult,250,0.95,0.95,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.95,0.95,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.95,0.95,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.975,0.95,0.75,5e-5,0.05
2,3,3,1,0.3333333333333333,1,1,mult,100,0.975,0.95,0.75,5e-5,0.31
2,3,3,1,0.3333333333333333,1,1,mult,150,0.975,0.95,0.75,5e-5,0.63
2,3,3,1,0.3333333333333333,1,1,mult,200,0.975,0.95,0.75,5e-5,0.86
2,3,3,1,0.3333333333333333,1,1,mult,250,0.975,0.95,0.75,5e-5,0.95
2,3,3,1,0.3333333333333333,1,1,mult,300,0.975,0.95,0.75,5e-5,0.99
2,3,3,1,0.3333333333333333,1,1,mult,350,0.975,0.95,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.6,0.975,0.75,5e-5,0.53
2,3,3,1,0.3333333333333333,1,1,mult,100,0.6,0.975,0.75,5e-5,0.97
2,3,3,1,0.3333333333333333,1,1,mult,150,0.6,0.975,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.6,0.975,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.6,0.975,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.6,0.975,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.6,0.975,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.65,0.975,0.75,5e-5,0.53
2,3,3,1,0.3333333333333333,1,1,mult,100,0.65,0.975,0.75,5e-5,0.97
2,3,3,1,0.3333333333333333,1,1,mult,150,0.65,0.975,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.65,0.975,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.65,0.975,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.65,0.975,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.65,0.975,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.7,0.975,0.75,5e-5,0.52
2,3,3,1,0.3333333333333333,1,1,mult,100,0.7,0.975,0.75,5e-5,0.97
2,3,3,1,0.3333333333333333,1,1,mult,150,0.7,0.975,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.7,0.975,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.7,0.975,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.7,0.975,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.7,0.975,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.75,0.975,0.75,5e-5,0.5
2,3,3,1,0.3333333333333333,1,1,mult,100,0.75,0.975,0.75,5e-5,0.96
2,3,3,1,0.3333333333333333,1,1,mult,150,0.75,0.975,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.75,0.975,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.75,0.975,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.75,0.975,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.75,0.975,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.8,0.975,0.75,5e-5,0.47
2,3,3,1,0.3333333333333333,1,1,mult,100,0.8,0.975,0.75,5e-5,0.95
2,3,3,1,0.3333333333333333,1,1,mult,150,0.8,0.975,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.8,0.975,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.8,0.975,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.8,0.975,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.8,0.975,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.85,0.975,0.75,5e-5,0.41
2,3,3,1,0.3333333333333333,1,1,mult,100,0.85,0.975,0.75,5e-5,0.93
2,3,3,1,0.3333333333333333,1,1,mult,150,0.85,0.975,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.85,0.975,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.85,0.975,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.85,0.975,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.85,0.975,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.9,0.975,0.75,5e-5,0.31
2,3,3,1,0.3333333333333333,1,1,mult,100,0.9,0.975,0.75,5e-5,0.86
2,3,3,1,0.3333333333333333,1,1,mult,150,0.9,0.975,0.75,5e-5,0.99
2,3,3,1,0.3333333333333333,1,1,mult,200,0.9,0.975,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.9,0.975,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.9,0.975,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.9,0.975,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.95,0.975,0.75,5e-5,0.14
2,3,3,1,0.3333333333333333,1,1,mult,100,0.95,0.975,0.75,5e-5,0.6
2,3,3,1,0.3333333333333333,1,1,mult,150,0.95,0.975,0.75,5e-5,0.9
2,3,3,1,0.3333333333333333,1,1,mult,200,0.95,0.975,0.75,5e-5,0.98
2,3,3,1,0.3333333333333333,1,1,mult,250,0.95,0.975,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.95,0.975,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.95,0.975,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.975,0.975,0.75,5e-5,0.05
2,3,3,1,0.3333333333333333,1,1,mult,100,0.975,0.975,0.75,5e-5,0.28
2,3,3,1,0.3333333333333333,1,1,mult,150,0.975,0.975,0.75,5e-5,0.6
2,3,3,1,0.3333333333333333,1,1,mult,200,0.975,0.975,0.75,5e-5,0.83
2,3,3,1,0.3333333333333333,1,1,mult,250,0.975,0.975,0.75,5e-5,0.94
2,3,3,1,0.3333333333333333,1,1,mult,300,0.975,0.975,0.75,5e-5,0.98
2,3,3,1,0.3333333333333333,1,1,mult,350,0.975,0.975,0.75,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.6,0.6,0.8,5e-5,0.46
2,3,3,1,0.3333333333333333,1,1,mult,100,0.6,0.6,0.8,5e-5,0.95
2,3,3,1,0.3333333333333333,1,1,mult,150,0.6,0.6,0.8,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.6,0.6,0.8,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.6,0.6,0.8,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.6,0.6,0.8,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.6,0.6,0.8,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.65,0.6,0.8,5e-5,0.47
2,3,3,1,0.3333333333333333,1,1,mult,100,0.65,0.6,0.8,5e-5,0.95
2,3,3,1,0.3333333333333333,1,1,mult,150,0.65,0.6,0.8,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.65,0.6,0.8,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.65,0.6,0.8,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.65,0.6,0.8,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.65,0.6,0.8,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.7,0.6,0.8,5e-5,0.46
2,3,3,1,0.3333333333333333,1,1,mult,100,0.7,0.6,0.8,5e-5,0.95
2,3,3,1,0.3333333333333333,1,1,mult,150,0.7,0.6,0.8,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.7,0.6,0.8,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.7,0.6,0.8,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.7,0.6,0.8,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.7,0.6,0.8,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.75,0.6,0.8,5e-5,0.44
2,3,3,1,0.3333333333333333,1,1,mult,100,0.75,0.6,0.8,5e-5,0.94
2,3,3,1,0.3333333333333333,1,1,mult,150,0.75,0.6,0.8,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.75,0.6,0.8,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.75,0.6,0.8,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.75,0.6,0.8,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,350,0.75,0.6,0.8,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,50,0.8,0.6,0.8,5e-5,0.4
2,3,3,1,0.3333333333333333,1,1,mult,100,0.8,0.6,0.8,5e-5,0.92
2,3,3,1,0.3333333333333333,1,1,mult,150,0.8,0.6,0.8,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,200,0.8,0.6,0.8,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,250,0.8,0.6,0.8,5e-5,1
2,3,3,1,0.3333333333333333,1,1,mult,300,0.8,0.6,0.8,5e-5,1
