n_all,n_strata,RR_star_lower,RR_star_upper,response,RR_stratum_1,RR_stratum_2,RR_stratum_3,haplo_freq_most_common_allele_stratum_1,alpha,n_triads_per_stratum,haplo_freq_most_common_allele_stratum_2,haplo_freq_most_common_allele_stratum_3,RR.power_Haplotype_2
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5e-10,200,0.8,0.8,0.95
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5e-10,200,0.85,0.85,0.77
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5e-10,200,0.9,0.9,0.34
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5e-10,200,0.95,0.95,0.02
2,3,1,1,mult,3,1,0.3333333333333333,0.6,0.05,216,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,0.05,216,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,0.05,216,0.7,0.7,1
2,3,1,1,mult,3,1,0.3333333333333333,0.75,0.05,216,0.75,0.75,1
2,3,1,1,mult,3,1,0.3333333333333333,0.8,0.05,216,0.8,0.8,1
2,3,1,1,mult,3,1,0.3333333333333333,0.85,0.05,216,0.85,0.85,1
2,3,1,1,mult,3,1,0.3333333333333333,0.9,0.05,216,0.9,0.9,1
2,3,1,1,mult,3,1,0.3333333333333333,0.95,0.05,216,0.95,0.95,0.99
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5e-5,216,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5e-5,216,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5e-5,216,0.7,0.7,1
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5e-5,216,0.75,0.75,1
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5e-5,216,0.8,0.8,1
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5e-5,216,0.85,0.85,1
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5e-5,216,0.9,0.9,0.97
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5e-5,216,0.95,0.95,0.59
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5e-6,216,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5e-6,216,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5e-6,216,0.7,0.7,1
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5e-6,216,0.75,0.75,1
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5e-6,216,0.8,0.8,1
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5e-6,216,0.85,0.85,1
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5e-6,216,0.9,0.9,0.92
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5e-6,216,0.95,0.95,0.39
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5.000000000000001e-7,216,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5.000000000000001e-7,216,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5.000000000000001e-7,216,0.7,0.7,1
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5.000000000000001e-7,216,0.75,0.75,1
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5.000000000000001e-7,216,0.8,0.8,1
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5.000000000000001e-7,216,0.85,0.85,0.99
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5.000000000000001e-7,216,0.9,0.9,0.84
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5.000000000000001e-7,216,0.95,0.95,0.23
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5e-8,216,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5e-8,216,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5e-8,216,0.7,0.7,1
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5e-8,216,0.75,0.75,1
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5e-8,216,0.8,0.8,1
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5e-8,216,0.85,0.85,0.96
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5e-8,216,0.9,0.9,0.72
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5e-8,216,0.95,0.95,0.13
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5e-10,216,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5e-10,216,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5e-10,216,0.7,0.7,1
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5e-10,216,0.75,0.75,1
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5e-10,216,0.8,0.8,0.97
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5e-10,216,0.85,0.85,0.85
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5e-10,216,0.9,0.9,0.43
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5e-10,216,0.95,0.95,0.03
2,3,1,1,mult,3,1,0.3333333333333333,0.6,0.05,233,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,0.05,233,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,0.05,233,0.7,0.7,1
2,3,1,1,mult,3,1,0.3333333333333333,0.75,0.05,233,0.75,0.75,1
2,3,1,1,mult,3,1,0.3333333333333333,0.8,0.05,233,0.8,0.8,1
2,3,1,1,mult,3,1,0.3333333333333333,0.85,0.05,233,0.85,0.85,1
2,3,1,1,mult,3,1,0.3333333333333333,0.9,0.05,233,0.9,0.9,1
2,3,1,1,mult,3,1,0.3333333333333333,0.95,0.05,233,0.95,0.95,0.99
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5e-5,233,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5e-5,233,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5e-5,233,0.7,0.7,1
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5e-5,233,0.75,0.75,1
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5e-5,233,0.8,0.8,1
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5e-5,233,0.85,0.85,1
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5e-5,233,0.9,0.9,0.99
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5e-5,233,0.95,0.95,0.65
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5e-6,233,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5e-6,233,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5e-6,233,0.7,0.7,1
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5e-6,233,0.75,0.75,1
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5e-6,233,0.8,0.8,1
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5e-6,233,0.85,0.85,1
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5e-6,233,0.9,0.9,0.95
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5e-6,233,0.95,0.95,0.46
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5.000000000000001e-7,233,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5.000000000000001e-7,233,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5.000000000000001e-7,233,0.7,0.7,1
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5.000000000000001e-7,233,0.75,0.75,1
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5.000000000000001e-7,233,0.8,0.8,1
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5.000000000000001e-7,233,0.85,0.85,0.99
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5.000000000000001e-7,233,0.9,0.9,0.89
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5.000000000000001e-7,233,0.95,0.95,0.29
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5e-8,233,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5e-8,233,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5e-8,233,0.7,0.7,1
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5e-8,233,0.75,0.75,1
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5e-8,233,0.8,0.8,1
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5e-8,233,0.85,0.85,0.98
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5e-8,233,0.9,0.9,0.79
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5e-8,233,0.95,0.95,0.17
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5e-10,233,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5e-10,233,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5e-10,233,0.7,0.7,1
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5e-10,233,0.75,0.75,1
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5e-10,233,0.8,0.8,0.99
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5e-10,233,0.85,0.85,0.91
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5e-10,233,0.9,0.9,0.53
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5e-10,233,0.95,0.95,0.04
2,3,1,1,mult,3,1,0.3333333333333333,0.6,0.05,250,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,0.05,250,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,0.05,250,0.7,0.7,1
2,3,1,1,mult,3,1,0.3333333333333333,0.75,0.05,250,0.75,0.75,1
2,3,1,1,mult,3,1,0.3333333333333333,0.8,0.05,250,0.8,0.8,1
2,3,1,1,mult,3,1,0.3333333333333333,0.85,0.05,250,0.85,0.85,1
2,3,1,1,mult,3,1,0.3333333333333333,0.9,0.05,250,0.9,0.9,1
2,3,1,1,mult,3,1,0.3333333333333333,0.95,0.05,250,0.95,0.95,1
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5e-5,250,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5e-5,250,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5e-5,250,0.7,0.7,1
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5e-5,250,0.75,0.75,1
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5e-5,250,0.8,0.8,1
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5e-5,250,0.85,0.85,1
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5e-5,250,0.9,0.9,0.99
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5e-5,250,0.95,0.95,0.71
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5e-6,250,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5e-6,250,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5e-6,250,0.7,0.7,1
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5e-6,250,0.75,0.75,1
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5e-6,250,0.8,0.8,1
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5e-6,250,0.85,0.85,1
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5e-6,250,0.9,0.9,0.97
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5e-6,250,0.95,0.95,0.53
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5.000000000000001e-7,250,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5.000000000000001e-7,250,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5.000000000000001e-7,250,0.7,0.7,1
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5.000000000000001e-7,250,0.75,0.75,1
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5.000000000000001e-7,250,0.8,0.8,1
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5.000000000000001e-7,250,0.85,0.85,1
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5.000000000000001e-7,250,0.9,0.9,0.93
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5.000000000000001e-7,250,0.95,0.95,0.35
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5e-8,250,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5e-8,250,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5e-8,250,0.7,0.7,1
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5e-8,250,0.75,0.75,1
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5e-8,250,0.8,0.8,1
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5e-8,250,0.85,0.85,0.99
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5e-8,250,0.9,0.9,0.85
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5e-8,250,0.95,0.95,0.21
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5e-10,250,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5e-10,250,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5e-10,250,0.7,0.7,1
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5e-10,250,0.75,0.75,1
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5e-10,250,0.8,0.8,1
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5e-10,250,0.85,0.85,0.94
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5e-10,250,0.9,0.9,0.62
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5e-10,250,0.95,0.95,0.06
2,3,1,1,mult,3,1,0.3333333333333333,0.6,0.05,266,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,0.05,266,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,0.05,266,0.7,0.7,1
2,3,1,1,mult,3,1,0.3333333333333333,0.75,0.05,266,0.75,0.75,1
2,3,1,1,mult,3,1,0.3333333333333333,0.8,0.05,266,0.8,0.8,1
2,3,1,1,mult,3,1,0.3333333333333333,0.85,0.05,266,0.85,0.85,1
2,3,1,1,mult,3,1,0.3333333333333333,0.9,0.05,266,0.9,0.9,1
2,3,1,1,mult,3,1,0.3333333333333333,0.95,0.05,266,0.95,0.95,1
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5e-5,266,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5e-5,266,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5e-5,266,0.7,0.7,1
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5e-5,266,0.75,0.75,1
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5e-5,266,0.8,0.8,1
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5e-5,266,0.85,0.85,1
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5e-5,266,0.9,0.9,1
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5e-5,266,0.95,0.95,0.76
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5e-6,266,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5e-6,266,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5e-6,266,0.7,0.7,1
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5e-6,266,0.75,0.75,1
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5e-6,266,0.8,0.8,1
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5e-6,266,0.85,0.85,1
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5e-6,266,0.9,0.9,0.98
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5e-6,266,0.95,0.95,0.59
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5.000000000000001e-7,266,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5.000000000000001e-7,266,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5.000000000000001e-7,266,0.7,0.7,1
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5.000000000000001e-7,266,0.75,0.75,1
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5.000000000000001e-7,266,0.8,0.8,1
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5.000000000000001e-7,266,0.85,0.85,1
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5.000000000000001e-7,266,0.9,0.9,0.95
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5.000000000000001e-7,266,0.95,0.95,0.41
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5e-8,266,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5e-8,266,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5e-8,266,0.7,0.7,1
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5e-8,266,0.75,0.75,1
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5e-8,266,0.8,0.8,1
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5e-8,266,0.85,0.85,1
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5e-8,266,0.9,0.9,0.9
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5e-8,266,0.95,0.95,0.26
2,3,1,1,mult,3,1,0.3333333333333333,0.6,5e-10,266,0.6,0.6,1
2,3,1,1,mult,3,1,0.3333333333333333,0.65,5e-10,266,0.65,0.65,1
2,3,1,1,mult,3,1,0.3333333333333333,0.7,5e-10,266,0.7,0.7,1
2,3,1,1,mult,3,1,0.3333333333333333,0.75,5e-10,266,0.75,0.75,1
2,3,1,1,mult,3,1,0.3333333333333333,0.8,5e-10,266,0.8,0.8,1
2,3,1,1,mult,3,1,0.3333333333333333,0.85,5e-10,266,0.85,0.85,0.97
2,3,1,1,mult,3,1,0.3333333333333333,0.9,5e-10,266,0.9,0.9,0.69
2,3,1,1,mult,3,1,0.3333333333333333,0.95,5e-10,266,0.95,0.95,0.08
